Date,Open,High,Low,Close,Adj Close,Volume
2019-07-29,699.599976,704.099976,673.099976,676.799988,498.749023,3855548
2019-08-05,670.900024,698.000000,650.000000,693.400024,510.982025,11115719
2019-08-12,696.299988,699.299988,638.599976,656.599976,483.863281,8634272
2019-08-19,662.799988,675.000000,631.307983,639.599976,488.166321,9955264
2019-08-26,639.599976,663.807007,626.400024,647.000000,493.814362,6078044
2019-09-02,645.200012,655.005981,627.799988,650.500000,496.485626,6252348
2019-09-09,651.200012,704.500000,651.200012,703.099976,536.631958,5909201
2019-09-16,697.500000,700.700012,682.599976,691.000000,527.396729,5583559
2019-09-23,696.099976,696.099976,662.200012,694.700012,530.220825,5480912
2019-09-30,688.599976,699.599976,649.200012,666.400024,508.621155,4795963
2019-10-07,667.200012,704.500000,655.900024,704.500000,537.700439,6228042
2019-10-14,705.000000,738.200012,670.106995,714.200012,545.103882,6102988
2019-10-21,717.700012,724.599976,702.599976,707.500000,539.990173,4631906
2019-10-28,712.799988,718.500000,692.599976,717.099976,547.317200,4900506
2019-11-04,716.599976,722.200012,705.099976,708.799988,540.982361,5514520
2019-11-11,704.500000,723.700012,700.700012,722.000000,551.057068,4094828
2019-11-18,723.000000,731.098999,694.195984,711.700012,543.195801,5413410
2019-11-25,717.500000,749.200012,715.599976,745.500000,568.993164,6161917
2019-12-02,748.700012,759.000000,719.700012,740.799988,565.405945,10276796
2019-12-09,733.599976,758.500000,698.099976,729.200012,556.552429,12311006
2019-12-16,735.900024,764.299988,733.799988,745.700012,569.145813,11922654
2019-12-23,747.500000,769.000000,745.200012,754.900024,576.167664,1631686
2019-12-30,750.400024,757.599976,742.900024,751.799988,573.801575,2190465
2020-01-06,749.000000,754.500000,733.200012,734.000000,560.216003,5179930
2020-01-13,734.799988,749.710022,728.900024,743.000000,567.085083,7818214
2020-01-20,740.200012,777.799988,727.026001,765.500000,584.257874,7871448
2020-01-27,760.500000,785.000000,742.799988,758.000000,578.533630,6087402
2020-02-03,763.000000,790.299988,756.799988,784.099976,598.454163,6017205
2020-02-10,783.000000,799.948975,775.900024,795.299988,607.002319,5548121
2020-02-17,799.000000,806.000000,782.599976,788.700012,601.965027,4857940
2020-02-24,775.400024,775.500000,676.200012,691.200012,527.549500,9953433
2020-03-02,702.099976,730.400024,661.700012,683.900024,521.977783,13107024
2020-03-09,697.500000,697.500000,559.500000,586.299988,447.485870,17431700
2020-03-16,543.799988,572.700012,459.049988,505.799988,386.045258,18300099
2020-03-23,492.950012,683.700012,463.600006,658.799988,502.820587,17012146
2020-03-30,663.799988,665.000000,530.400024,530.400024,404.820892,11497143
2020-04-06,546.599976,614.599976,542.200012,599.599976,476.293182,11748889
2020-04-13,599.599976,614.200012,540.799988,552.000000,438.482086,8923356
2020-04-20,560.200012,579.265015,531.755005,554.599976,440.547394,6787849
2020-04-27,565.000000,640.000000,560.599976,590.799988,469.302917,8962967
2020-05-04,589.799988,609.000000,561.864990,605.400024,480.900452,6458065
2020-05-11,619.799988,621.200012,551.000000,575.400024,457.069885,7160734
2020-05-18,577.599976,612.799988,575.799988,589.200012,468.031952,6584879
2020-05-25,589.200012,658.557007,589.200012,616.200012,489.479492,7316375
2020-06-01,617.400024,696.000000,617.400024,695.799988,552.709778,6582051
2020-06-08,691.599976,700.200012,618.679993,638.000000,506.796234,7394744
2020-06-15,615.252991,661.705017,614.799988,640.599976,508.861603,13679474
2020-06-22,649.200012,656.200012,615.000000,636.799988,505.843018,5281921
2020-06-29,641.200012,653.000000,626.000000,634.400024,503.936676,5273232
2020-07-06,649.400024,666.799988,439.600006,638.799988,507.431824,5197437
2020-07-13,651.000000,677.599976,635.599976,666.000000,529.038147,4591122
2020-07-20,652.599976,677.799988,652.599976,660.799988,524.907471,4262395
2020-07-27,667.000000,687.000000,650.000000,658.599976,523.159851,6309153
2020-08-03,655.799988,725.599976,649.200012,720.400024,572.250916,10272820
2020-08-10,731.000000,733.776978,678.435974,697.000000,553.663025,11685150
2020-08-17,682.599976,710.799988,680.200012,697.200012,572.388367,6020199
2020-08-24,700.200012,714.283997,688.695007,692.000000,568.119324,5333336
2020-08-31,692.000000,697.400024,668.599976,674.400024,553.670044,7032795
2020-09-07,674.400024,704.599976,672.101013,695.200012,570.746460,5874467
2020-09-14,697.000000,712.867981,691.000000,702.000000,576.329102,9913614
2020-09-21,705.000000,705.000000,667.440979,673.799988,553.177490,11227808
2020-09-28,686.200012,701.500000,677.799988,699.799988,574.523010,9441134
2020-10-05,704.400024,717.799988,695.400024,705.000000,578.792114,11030500
2020-10-12,707.599976,716.599976,685.599976,699.599976,574.358765,8413050
2020-10-19,704.200012,704.693970,669.599976,694.400024,570.089722,5885884
2020-10-26,679.799988,703.000000,656.799988,662.400024,543.818237,11216981
2020-11-02,663.200012,725.400024,657.807007,715.000000,587.001892,10516765
2020-11-09,720.000000,749.200012,716.599976,745.599976,612.123840,17664389
2020-11-16,753.200012,811.599976,743.000000,781.000000,641.186707,16616741
2020-11-23,780.000000,824.400024,759.799988,786.200012,645.455750,13931444
