Date,Open,High,Low,Close,Adj Close,Volume
2019-07-29,666.700012,669.500000,644.299988,646.099976,525.069519,85223048
2019-08-05,634.599976,647.599976,622.000000,622.000000,505.484070,168957000
2019-08-12,629.500000,630.000000,588.700012,597.200012,485.329712,299584073
2019-08-19,606.099976,610.200012,586.400024,586.400024,482.996124,226185607
2019-08-26,586.400024,598.956970,578.200012,591.400024,487.114380,204577619
2019-09-02,586.400024,610.400024,586.099976,601.000000,495.021606,156972015
2019-09-09,603.900024,633.500000,599.898987,627.427979,516.789368,177303222
2019-09-16,623.200012,624.900024,607.799988,615.599976,507.047089,175500855
2019-09-23,612.799988,627.099976,606.500000,624.299988,514.212952,192453523
2019-09-30,624.299988,628.299988,596.299988,601.900024,495.762878,138263677
2019-10-07,597.200012,613.900024,595.168030,607.400024,500.293121,196464159
2019-10-14,609.799988,614.099976,597.599976,601.599976,501.991852,170485011
2019-10-21,603.500000,617.599976,600.500000,617.400024,515.175842,123529093
2019-10-28,598.000000,616.460022,579.700012,588.799988,491.311157,178100364
2019-11-04,591.000000,603.500000,591.000000,595.599976,496.985352,108865768
2019-11-11,589.500000,590.799988,565.900024,573.700012,478.711395,117294917
2019-11-18,575.599976,587.299988,567.799988,579.799988,483.801331,117609965
2019-11-25,584.700012,590.750000,574.849976,576.299988,480.880859,92526531
2019-12-02,576.000000,581.599976,552.299988,561.900024,468.865112,116500439
2019-12-09,561.700012,583.599976,552.599976,574.599976,479.462311,113298144
2019-12-16,576.000000,602.650024,574.859985,600.200012,500.823669,249087344
2019-12-23,596.500000,602.900024,592.299988,597.799988,498.821014,48168547
2019-12-30,597.500000,602.026001,586.799988,594.400024,495.984009,55468707
2020-01-06,590.000000,592.450012,576.299988,584.599976,487.806641,84208459
2020-01-13,592.000000,598.729980,584.599976,594.000000,495.650269,107984531
2020-01-20,594.599976,596.700012,572.000000,579.400024,483.467560,102465612
2020-01-27,568.000000,572.099976,550.500000,551.799988,460.437347,106346917
2020-02-03,553.000000,582.000000,550.991028,581.299988,485.052948,113864893
2020-02-10,580.400024,599.000000,572.750000,584.500000,487.723145,132275846
2020-02-17,585.400024,593.299988,549.500000,562.200012,469.115356,233331842
2020-02-24,555.000000,558.799988,511.500000,523.900024,437.156860,375692560
2020-03-02,527.900024,529.700012,490.149994,493.799988,428.244354,415953630
2020-03-09,475.000000,500.200012,440.850006,465.850006,404.004974,474431776
2020-03-16,453.950012,523.000000,432.799988,500.000000,433.621307,486466345
2020-03-23,485.500000,517.200012,465.750000,466.549988,404.612061,391605431
2020-03-30,466.500000,480.709991,387.649994,397.200012,344.468750,290691368
2020-04-06,409.149994,429.192993,406.049988,428.850006,371.917023,203346245
2020-04-13,428.850006,432.001007,401.100006,414.350006,359.341949,194425010
2020-04-20,415.850006,417.950012,399.299988,402.149994,348.761627,165748787
2020-04-27,410.049988,435.399994,396.549988,402.450012,349.021820,183912080
2020-05-04,400.100006,413.000000,395.500000,412.700012,357.911041,140557753
2020-05-11,416.000000,417.500000,392.149994,399.700012,346.636871,191281126
2020-05-18,404.450012,417.500000,373.049988,379.000000,328.684937,257973536
2020-05-25,379.000000,398.799988,369.350006,370.100006,320.966522,178684547
2020-06-01,378.500000,427.100006,373.750000,422.950012,366.800232,230687907
2020-06-08,415.100006,466.536011,375.526001,380.350006,329.855713,241374782
2020-06-15,376.799988,393.549988,372.000000,391.399994,339.438751,234571008
2020-06-22,383.100006,390.600006,372.350006,380.250000,329.769012,135526844
2020-06-29,378.149994,390.850006,369.750000,383.500000,332.587524,169715150
2020-07-06,401.600006,409.000000,370.299988,377.799988,327.644257,159256985
2020-07-13,383.200012,387.899994,374.950012,379.549988,329.161896,111369327
2020-07-20,376.750000,387.549988,363.399994,364.850006,316.413483,137632970
2020-07-27,355.049988,362.950012,340.100006,342.200012,296.770416,169241456
2020-08-03,329.549988,337.649994,319.450012,325.549988,282.330841,174259055
2020-08-10,327.549988,359.799988,322.843994,341.299988,295.989868,151014934
2020-08-17,341.500000,342.149994,324.649994,328.149994,284.585663,115545989
2020-08-24,333.100006,341.950012,323.000000,330.149994,286.320160,117466988
2020-08-31,330.149994,330.149994,315.000000,319.750000,277.300842,102678118
2020-09-07,321.899994,328.350006,316.750000,322.899994,280.032654,109329438
2020-09-14,325.149994,325.149994,304.000000,304.000000,263.641754,246513794
2020-09-21,296.500000,296.727997,281.500000,283.350006,245.733185,157193862
2020-09-28,313.049988,316.000000,296.850006,308.200012,267.284180,164779043
2020-10-05,311.700012,317.700012,306.500000,309.399994,268.324799,111543594
2020-10-12,310.100006,313.649994,292.799988,306.350006,265.679749,126164191
2020-10-19,306.500000,322.799988,302.149994,321.399994,278.731750,118130297
2020-10-26,316.799988,342.200012,312.799988,324.549988,281.463593,171187918
2020-11-02,327.850006,348.350006,324.200012,337.799988,292.954559,187352483
2020-11-09,339.200012,388.850006,337.000000,372.700012,323.221313,245096920
2020-11-16,376.049988,393.549988,370.399994,380.899994,330.332703,221466619
2020-11-23,381.399994,411.850006,379.399994,404.850006,351.103149,228817508
2020-11-30,401.049988,427.100006,388.250000,422.649994,366.540070,167123073
2020-12-07,414.899994,420.250000,395.899994,400.600006,347.417389,181539024
2020-12-14,399.299988,407.799988,387.549988,387.750000,336.273346,268727698
2020-12-21,382.000000,398.500000,372.549988,386.000000,334.755676,72777019
2020-12-28,386.000000,391.649994,375.600006,378.850006,328.554840,41018012
2021-01-04,382.500000,418.500000,376.299988,411.750000,357.087158,160116133
2021-01-11,411.000000,414.700012,400.000000,403.250000,349.715607,101195344
2021-01-18,401.149994,421.100006,399.750000,407.350006,353.271301,105791302
2021-01-25,403.799988,412.200012,380.700012,382.750000,331.937103,134299586
2021-02-01,384.850006,397.450012,377.399994,392.500000,340.392731,98224812
2021-02-08,388.399994,403.450012,386.649994,401.799988,348.458069,116355630
2021-02-15,403.799988,433.299988,403.250000,423.950012,367.667480,141923383
2021-02-22,426.049988,450.115997,414.049988,426.200012,369.618805,150173398
2021-03-01,426.100006,445.000000,417.700012,437.600006,379.505371,134605701
2021-03-08,444.200012,456.799988,421.500000,428.399994,371.526733,116019609
2021-03-15,429.049988,444.250000,419.700012,430.850006,382.915192,197198399
2021-03-22,428.250000,431.000000,414.649994,422.700012,375.671967,149691948
2021-03-29,420.450012,431.899994,416.950012,423.200012,376.116302,81375528
2021-04-05,423.200012,440.899994,423.200012,437.399994,388.736450,103932540
2021-04-12,431.399994,436.049988,421.149994,427.450012,379.893463,86178852
2021-04-19,426.000000,430.700012,412.149994,419.000000,372.383575,86166516
2021-04-26,419.000000,458.950012,414.950012,452.799988,402.423096,179799872
2021-05-03,452.799988,456.850006,439.700012,451.200012,401.001129,90914718
2021-05-10,449.600006,455.799988,432.250000,448.799988,398.868103,112797729
2021-05-17,443.100006,448.750000,437.899994,444.450012,395.002106,88399252
2021-05-24,444.000000,462.549988,439.975006,455.299988,404.644928,96132339
2021-05-31,455.299988,455.299988,441.600006,443.950012,394.557739,91697701
