Date,Open,High,Low,Close,Adj Close,Volume
2019-07-29,129.000000,130.639999,122.800003,122.839996,121.547951,26761415
2019-08-05,121.599998,124.080002,115.839996,123.120003,121.824997,39793390
2019-08-12,124.680000,124.800003,115.599998,119.199997,117.946236,32468095
2019-08-19,119.160004,124.720001,119.160004,120.160004,118.896141,24997425
2019-08-26,120.160004,125.239998,117.959999,123.400002,122.102066,30291825
2019-09-02,122.879997,128.320007,122.400002,128.039993,126.693253,46006990
2019-09-09,129.479996,145.759995,125.919998,145.759995,144.226883,91922305
2019-09-16,145.119995,146.000000,137.160004,139.000000,137.537979,68716175
2019-09-23,139.440002,148.520004,137.960007,147.240005,145.691315,64693900
2019-09-30,148.039993,151.000000,143.389999,150.839996,149.253433,88182590
2019-10-07,151.960007,152.399994,144.119995,152.160004,150.559555,60615910
2019-10-14,152.639999,159.080002,146.300003,154.000000,152.380219,46512665
2019-10-21,154.080002,155.240005,151.399994,153.440002,151.826096,41514605
2019-10-28,153.000000,155.199997,151.520004,154.000000,152.380219,33193705
2019-11-04,154.320007,154.950394,146.479996,147.039993,145.493393,49913970
2019-11-11,146.759995,151.600006,146.000000,151.399994,149.807556,46743595
2019-11-18,152.000000,157.720001,148.679993,157.559998,155.902740,61449250
2019-11-25,157.279999,163.199997,152.000000,152.119995,150.519958,218525745
2019-12-02,153.039993,159.979797,150.399994,159.800003,158.176468,76461090
2019-12-09,160.039993,161.679993,142.000000,156.559998,154.969376,103276550
2019-12-16,158.399994,165.960007,157.000000,164.000000,162.333801,86654895
2019-12-23,164.119995,168.839996,162.360001,168.839996,167.124634,14357895
2019-12-30,166.880005,170.001999,160.720001,162.240005,160.591690,23862080
2020-01-06,161.279999,169.800003,159.160004,166.399994,164.709412,51077145
2020-01-13,169.360001,178.000000,160.166397,174.800003,173.024078,52527880
2020-01-20,175.000000,175.610001,167.279999,169.839996,168.114456,33800165
2020-01-27,167.600006,168.160004,162.600006,164.360001,162.690125,31850800
2020-02-03,165.960007,175.880005,164.559998,167.000000,165.303329,43689390
2020-02-10,167.800003,176.320007,165.600006,173.479996,171.717484,32780960
2020-02-17,173.720001,176.839996,169.880005,175.759995,173.974319,56672480
2020-02-24,171.960007,172.445602,138.918594,147.399994,145.902435,79782780
2020-03-02,150.080002,150.880005,133.320007,135.720001,134.341125,66001430
2020-03-09,132.320007,136.839996,101.040001,102.519997,101.478409,108750360
2020-03-16,95.379997,98.199997,54.939999,75.839996,75.069481,182155325
2020-03-23,69.919998,108.279999,62.919998,95.419998,94.450546,132031810
2020-03-30,94.739998,103.848396,80.000000,81.540001,80.711571,89362145
2020-04-06,82.580002,117.320000,82.580002,112.919998,111.772751,89707000
2020-04-13,112.919998,114.839996,98.000000,100.839996,99.815483,85024675
2020-04-20,101.720001,104.599998,94.320000,98.620003,97.618042,112451715
2020-04-27,100.000000,110.839996,95.199997,105.440002,104.368752,98301185
2020-05-04,104.239998,111.961998,98.944199,110.839996,109.713890,63263420
2020-05-11,111.400002,114.519997,99.739998,104.000000,102.943375,71755955
