Date,Open,High,Low,Close,Adj Close,Volume
2019-07-29,2010.690552,2011.188110,1871.335693,1875.317261,1577.824829,18132571
2019-08-05,1811.213989,1862.178101,1768.412231,1833.909058,1542.985718,43761747
2019-08-12,1839.483154,1867.553223,1665.090576,1690.572632,1422.387329,36045820
2019-08-19,1711.475830,1748.902466,1647.173462,1658.919189,1437.334473,30502383
2019-08-26,1658.919189,1768.412231,1649.363403,1766.023315,1530.132568,22425991
2019-09-02,1774.782715,1849.835205,1737.953247,1839.483154,1593.780396,26594808
2019-09-09,1844.061890,1985.805664,1822.362427,1976.448975,1712.451538,24705222
2019-09-16,1955.943848,1964.305176,1851.626953,1887.660156,1635.522095,66341836
2019-09-23,1879.298828,1890.646240,1795.442993,1877.706177,1626.897827,26734659
2019-09-30,1884.474854,1892.039795,1751.092407,1811.015015,1569.114624,21881340
2019-10-07,1812.209351,1976.050781,1791.639648,1975.453613,1711.588867,27978403
2019-10-14,1972.666504,1976.855103,1858.992798,1891.044434,1638.454468,22830867
2019-10-21,1890.646240,2010.192749,1884.474854,2006.211182,1738.238159,21913955
2019-10-28,2008.202026,2049.510742,1941.013062,2034.082153,1762.386475,17915798
2019-11-04,2052.994629,2115.704102,1958.328857,2054.985352,1780.497437,27979841
2019-11-11,2032.091431,2057.971436,1985.407471,2028.109741,1757.211670,18670612
2019-11-18,2028.109741,2060.957764,1981.824097,2048.515381,1774.891602,15650927
2019-11-25,2080.367920,2095.796387,2003.224976,2017.160522,1747.725098,15248473
2019-12-02,2026.616699,2074.391602,1986.402954,2058.469238,1783.516235,19176719
2019-12-09,2068.920898,2183.142090,2028.607544,2124.165039,1840.436768,20613624
2019-12-16,2113.215820,2204.294189,2113.215820,2134.118896,1849.060913,30283487
2019-12-23,2121.676514,2187.372314,2119.187988,2165.971436,1876.658936,4657155
2019-12-30,2170.450684,2206.782471,2136.109863,2176.423096,1885.714600,8939978
2020-01-06,2158.506104,2169.455322,2093.307861,2155.022217,1867.171997,18583783
2020-01-13,2158.506104,2249.584473,2115.206543,2235.151123,1936.598267,14810790
2020-01-20,2243.612061,2255.556641,2102.764160,2122.174316,1838.711914,13215405
2020-01-27,2047.022217,2069.916260,1969.282227,1976.448975,1712.451538,16672987
2020-02-03,1963.708008,2094.303223,1946.189087,2023.132813,1752.899414,15926220
2020-02-10,2020.644409,2150.355713,1990.472046,2083.851807,1805.508179,16149995
2020-02-17,2093.307861,2136.109863,2031.095947,2115.206543,1832.674805,15852826
2020-02-24,2048.017578,2051.501465,1738.351440,1783.542114,1545.311279,36354633
2020-03-02,1851.427856,1953.156860,1640.802979,1673.451904,1449.926025,34110636
2020-03-09,1327.852051,1615.121948,1228.711060,1329.444580,1151.868408,43612096
2020-03-16,1250.609619,1357.912842,1013.507385,1100.504639,977.786072,51965558
2020-03-23,1050.137817,1428.281982,1027.044678,1345.769043,1195.700684,29408853
2020-03-30,1353.732178,1428.137695,1211.988403,1211.988403,1076.838135,23806088
2020-04-06,1225.326660,1473.378174,1225.326660,1455.859253,1293.514526,21463286
2020-04-13,1455.859253,1505.270508,1328.449219,1415.844604,1257.961914,27906998
2020-04-20,1421.816895,1436.962769,1300.578247,1391.358032,1236.206055,24881021
2020-04-27,1414.849243,1529.816895,1327.386230,1355.723022,1204.544556,21052192
2020-05-04,1342.583740,1472.581909,1315.907349,1460.239014,1297.406006,19065823
2020-05-11,1486.119141,1497.068481,1298.189331,1427.192139,1268.044067,24190187
2020-05-18,1483.531250,1645.182739,1475.767090,1562.366211,1388.144775,26411822
2020-05-25,1562.366211,1708.688721,1562.366211,1692.762451,1504.000488,40998679
2020-06-01,1746.911743,1862.576172,1662.303467,1857.201050,1650.102295,20342377
2020-06-08,1851.626953,1900.202026,1722.823242,1816.788208,1614.195923,25612952
2020-06-15,1730.985474,1851.427856,1731.582642,1822.561523,1619.325439,24468932
2020-06-22,1799.468384,1892.836060,1785.302979,1831.121948,1626.931274,16778126
2020-06-29,1816.589111,1892.836060,1801.459229,1826.543091,1622.862915,17333860
2020-07-06,1862.974365,1927.873901,1823.158691,1916.128296,1702.458496,16757763
2020-07-13,1957.735596,1995.261841,1884.873047,1950.170654,1732.704712,19542230
2020-07-20,1931.258179,1988.393677,1900.998291,1947.582642,1730.405273,15419634
2020-07-27,1943.999146,2020.146729,1845.853638,1861.580811,1653.993652,18055272
2020-08-03,1866.756958,1959.710449,1846.848999,1879.099731,1669.558960,18283406
2020-08-10,1894.030640,1957.536621,1860.187256,1870.539429,1661.953247,13742962
2020-08-17,1877.507080,1943.401978,1837.293335,1849.238037,1643.027344,21965631
2020-08-24,1872.131958,1926.480347,1795.486816,1824.154053,1639.050903,14998530
2020-08-31,1824.154053,1886.664673,1750.296143,1824.154053,1639.050903,17473884
2020-09-07,1838.686768,1948.976196,1822.163330,1936.633301,1740.116455,12871417
2020-09-14,1942.406616,1994.266479,1689.427856,1969.879395,1769.988892,19417524
2020-09-21,1941.610352,1948.179932,1778.328247,1825.149536,1639.945435,15369492
2020-09-28,1841.274780,1905.776245,1814.797363,1861.381836,1672.500977,15876951
2020-10-05,1887.261841,1970.078491,1838.885864,1941.411255,1744.409668,16094206
2020-10-12,1949.772461,1959.726440,1882.683105,1945.989990,1748.523682,15779566
2020-10-19,1943.401978,1992.275757,1927.873901,1975.254517,1774.818604,12606587
2020-10-26,1934.642578,1991.777954,1747.110840,1802.852661,1619.911011,18778627
2020-11-02,1796.482178,1913.739258,1780.954102,1903.188232,1710.065186,16403060
2020-11-09,1970.874756,2125.658203,1949.374268,2084.349365,1872.843140,20595628
2020-11-16,2109.234131,2170.948486,2082.358643,2134.118896,1917.562500,20044595
2020-11-23,2150.542969,2312.791748,2054.487793,2255.059082,2026.230713,20468587
2020-11-30,2234.653564,2526.800781,2203.298584,2523.316895,2267.267090,23971951
2020-12-07,2526.303223,2552.680908,2412.828613,2431.740967,2184.983887,19623807
2020-12-14,2424.275635,2513.860840,2384.459961,2412.828613,2167.990723,23495071
2020-12-21,2403.870117,2492.748535,2363.556641,2423.777832,2177.828613,6340901
2020-12-28,2423.777832,2499.925293,2384.459961,2413.326172,2168.437744,4416605
2021-01-04,2467.077393,2833.381348,2460.109619,2809.989746,2524.850586,19513569
2021-01-11,2777.141846,2814.468994,2607.925293,2651.224854,2382.195801,14919081
2021-01-18,2650.727051,2718.413818,2579.058838,2615.390625,2349.998047,13892393
2021-01-25,2631.316895,2637.787109,2310.303223,2402.874512,2159.046387,25056626
2021-02-01,2455.132813,2527.010010,2383.464600,2472.552002,2221.653564,13984149
2021-02-08,2564.625732,2719.409180,2533.768555,2650.727051,2381.748291,18406431
2021-02-15,2705.971191,2882.155518,2703.980469,2856.773193,2566.886719,14877238
2021-02-22,2898.081787,2982.192383,2713.436768,2759.722412,2479.683838,25024648
2021-03-01,2811.980469,2990.653320,2806.008057,2900.072510,2605.792236,19828347
2021-03-08,2940.883789,3017.528809,2802.524414,3003.593262,2698.808350,21387613
2021-03-15,3000.607178,3029.971191,2759.224609,2791.574951,2508.304199,27669730
2021-03-22,2741.805420,2842.339844,2665.657959,2830.395264,2589.599854,14353842
2021-03-29,2820.938965,2897.086426,2760.996582,2885.141602,2639.688477,9470415
2021-04-05,2885.141602,3077.252197,2885.141602,3068.791504,2807.714355,11584178
2021-04-12,3030.966553,3221.086182,2984.183105,3184.754395,2913.811768,13718917
2021-04-19,3197.197021,3204.164795,3007.574951,3117.565674,2852.339111,12452039
2021-04-26,3132.496582,3222.081787,3050.376709,3055.851318,2795.875000,13374331
2021-05-03,3055.851318,3404.238281,3049.381348,3365.915771,3079.561279,13330195
2021-05-10,3483.869629,3492.828125,3189.731445,3251.445801,2974.829590,16870396
2021-05-17,3283.298340,3394.781982,3092.183105,3128.514893,2862.356934,14649035
2021-05-24,3126.524170,3185.750000,3027.482666,3120.551758,2855.071289,23242169
2021-05-31,3120.551758,3300.597168,3120.551758,3239.501221,2963.901123,12222229
2021-06-07,3211.000000,3220.000000,3088.376953,3147.000000,2879.269531,15770760
2021-06-14,3121.000000,3197.000000,2717.500000,2717.500000,2486.309082,25574202
2021-06-21,2694.500000,3019.000000,2677.000000,2966.500000,2714.125488,19412720
2021-06-28,2944.000000,2979.500000,2830.500000,2947.000000,2696.284668,13328493
2021-07-05,2962.500000,3025.000000,2827.500000,2991.000000,2736.541260,13073740
2021-07-12,2977.500000,3034.500000,2864.000000,2889.000000,2643.218750,14336606
2021-07-19,2835.000000,2984.500000,2732.000000,2964.000000,2711.837891,17181377
2021-07-26,2944.500000,3310.000000,2944.500000,3190.500000,2919.068604,16681687
2021-08-02,3239.000000,3444.000000,3229.500000,3287.500000,3007.816406,19319959
2021-08-09,3264.000000,3458.000000,3210.500000,3389.000000,3100.681152,13991839
2021-08-16,3341.500000,3364.500000,2818.000000,2868.500000,2624.462891,25775316
2021-08-23,2904.000000,3102.000000,2881.500000,3084.000000,2873.133545,15818519
2021-08-30,3084.000000,3147.000000,3025.500000,3091.000000,2879.654785,10327921
2021-09-06,3102.000000,3151.500000,2997.000000,3071.500000,2861.488281,12808778
2021-09-13,3077.000000,3101.686035,2583.000000,2591.000000,2413.842041,27431404
2021-09-20,2391.000000,2628.500000,2350.000000,2598.000000,2420.363525,32614938
2021-09-27,2634.500000,2675.500000,2497.000000,2603.500000,2425.487305,31308553
2021-10-04,2597.500000,2725.000000,2499.000000,2691.000000,2507.004639,21612210
2021-10-11,2733.000000,2937.000000,2720.000000,2912.000000,2712.893799,18610214
2021-10-18,2942.500000,2949.500000,2701.000000,2757.000000,2568.491699,15628159
2021-10-25,2816.500000,2861.500000,2727.500000,2782.500000,2592.248047,12540451
2021-11-01,2795.000000,2822.000000,2683.500000,2727.500000,2541.009033,14212137
2021-11-08,2726.500000,2926.000000,2692.500000,2891.000000,2693.329590,16589707
2021-11-15,2874.000000,2915.875977,2780.000000,2844.000000,2649.543213,16233486
2021-11-22,2851.000000,2949.500000,2635.000000,2635.000000,2454.833496,19935529
2021-11-29,2710.000000,2903.500000,2641.500000,2717.000000,2531.226807,28096771
2021-12-06,2714.500000,3036.500000,2707.000000,2916.000000,2716.620361,18763200
2021-12-13,2973.500000,2991.000000,2831.000000,2943.000000,2741.774414,22749555
2021-12-20,2866.500000,3040.500000,2826.500000,3040.500000,2832.607666,10824725
2021-12-27,3040.500000,3052.500000,3008.000000,3016.000000,2809.782959,3427170
2022-01-03,3016.000000,3261.500000,3016.000000,3257.000000,3034.304688,11224855
2022-01-10,3255.000000,3412.252930,3188.000000,3306.000000,3079.954102,13882172
2022-01-17,3339.000000,3575.500000,3309.500000,3429.500000,3195.010010,21379054
2022-01-24,3374.500000,3487.500000,3208.500000,3321.500000,3094.394531,25618864
2022-01-31,3339.500000,3397.500000,3215.500000,3322.500000,3095.326172,13920059
2022-02-07,3367.000000,3625.000000,3343.000000,3579.500000,3334.753906,18914716
2022-02-14,3518.500000,3626.000000,3481.000000,3526.000000,3284.912109,18395218
2022-02-21,3566.500000,3739.500000,3473.000000,3735.000000,3479.621582,23676363
2022-02-28,3756.500000,4117.000000,3739.952881,3828.000000,3566.262695,33630782
2022-03-07,4000.000000,4141.500000,3696.500000,3900.000000,3633.339844,27655771
2022-03-14,3870.000000,3872.500000,3563.500000,3684.500000,3432.574463,30774729
