Date,Open,High,Low,Close,Adj Close,Volume
2019-07-29,297.100006,301.600006,288.500000,291.500000,216.697601,14329756
2019-08-05,288.799988,290.000000,249.300003,250.199997,185.995667,63190467
2019-08-12,251.000000,253.800003,237.699997,241.800003,179.751190,60035711
2019-08-19,243.000000,247.300003,237.800003,240.699997,184.319931,40170962
2019-08-26,240.699997,251.600006,239.800003,249.300003,190.905533,40183278
2019-09-02,248.199997,258.799988,247.600006,251.500000,192.590195,52643722
2019-09-09,252.800003,277.399994,249.679993,276.700012,211.887512,61578251
2019-09-16,275.000000,280.500000,263.399994,275.399994,210.891983,75917590
2019-09-23,275.600006,287.799988,268.200012,286.100006,219.085724,56401265
2019-09-30,284.799988,289.700012,264.399994,271.000000,207.522659,38743766
2019-10-07,270.600006,287.700012,265.799988,286.000000,219.009155,41894683
2019-10-14,283.600006,291.399994,271.399994,283.799988,217.324448,45082406
2019-10-21,285.200012,303.100006,281.600006,297.899994,228.121750,52431842
2019-10-28,299.299988,308.500000,296.000000,305.299988,233.788406,35504856
2019-11-04,308.399994,314.200012,305.000000,310.500000,237.770401,30774087
2019-11-11,308.200012,315.200012,305.200012,311.399994,238.459579,31208509
2019-11-18,309.100006,319.552002,304.100006,311.399994,238.459579,27450204
2019-11-25,310.700012,325.799988,309.100006,316.899994,242.671295,35105234
2019-12-02,315.100006,317.799988,301.600006,309.500000,237.004654,53601302
2019-12-09,307.500000,324.500000,302.600006,315.000000,241.216370,41412232
2019-12-16,317.200012,333.200012,314.500000,331.299988,253.698334,52362239
2019-12-23,330.600006,338.248993,329.600006,335.500000,256.914551,10523679
2019-12-30,332.899994,336.899994,327.100006,330.200012,252.856003,10235684
2020-01-06,325.000000,329.497009,307.092010,311.799988,238.765900,34481411
2020-01-13,312.899994,318.000000,308.700012,315.899994,241.905548,42881290
2020-01-20,312.799988,322.600006,309.500000,313.899994,240.373993,22550295
2020-01-27,310.500000,311.500000,298.565002,301.500000,230.878525,33188555
2020-02-03,302.600006,317.100006,300.100006,317.100006,242.824478,30365939
2020-02-10,314.000000,330.100006,310.380005,325.600006,249.333496,43774884
2020-02-17,326.200012,330.369995,318.600006,323.000000,247.342468,28321595
2020-02-24,318.000000,319.411987,266.500000,276.399994,211.657791,52202297
2020-03-02,278.000000,288.600006,260.100006,264.200012,202.315430,50707608
2020-03-09,246.800003,256.600006,203.000000,210.399994,161.117188,92384934
2020-03-16,196.600006,211.800003,173.899994,189.399994,145.036118,82257944
2020-03-23,180.149994,262.799988,170.300003,233.500000,178.806412,89826287
2020-03-30,229.899994,249.300003,185.550003,192.899994,147.716278,69400707
2020-04-06,196.949997,237.720001,196.800003,230.199997,189.193283,47395979
2020-04-13,230.199997,234.000000,204.100006,217.199997,178.509033,43304553
2020-04-20,220.000000,221.264008,201.399994,204.500000,168.071350,31060793
2020-04-27,208.399994,242.990997,205.699997,218.199997,179.330917,31680244
2020-05-04,216.899994,220.699997,210.494003,219.500000,180.399338,30905489
